size,weight,type
2.3953186594009255,3.03308774209728,$2
1.9375555091628982,2.1798207203342725,$1
1.8705805537097564,1.0450619041657982,$1
1.8897036003494272,1.338406351513951,$1
1.7392144343807625,2.0396741114682593,$1
2.0817929509774658,2.1778404144334917,$1
1.7932876581970958,2.420119833643275,$1
1.9012016540531596,2.2749160617716013,$1
3.086719550144096,2.4173191623861934,$2
2.127048221703285,1.7216965113471994,$2
2.167853009069416,1.3296721362614328,$1
1.5291173011754644,2.0068080102513286,$1
2.4402671877494306,1.3981241095949004,$1
2.7253497828495963,1.9160793834601153,$2
1.7771228824153629,2.737487103255268,$1
2.7842817501868655,2.28828357150476,$2
2.2028356463263563,1.461872458223008,$1
1.6024811361421032,1.8172955774095778,$1
2.3648912847257977,2.018198790201189,$2
2.8484105296968023,2.202167365939335,$2
3.0649501465189664,2.5518984721221285,$2
1.92861830841221,2.5310194962137267,$2
3.0303817468434815,2.900119295326923,$2
1.926678770206387,1.491385170962265,$1
2.263498408949273,2.14180653028196,$2
3.2867970988082105,2.54406993430335,$2
2.3511998385623234,1.8885156915228085,$1
2.4251542228875844,1.5091096181081887,$1
2.92637497063163,2.447091437049933,$2
2.774578356762172,2.338474481681454,$2
1.7696287181800296,2.5527109573411666,$1
2.649293111821176,1.7228060642124066,$1
1.363068675378618,1.4653167627286112,$1
1.5740985577776467,2.152184265870561,$1
1.8476796657226946,1.6810420932131498,$1
2.9021248840008695,3.6168883136651853,$2
3.067591127827203,2.843350787288964,$2
1.6124633417135703,2.170290389011844,$1
1.7407253458191552,1.129636584203586,$1
2.4175353789177,2.2536144375206746,$2
1.5119505080779783,2.2502343159556135,$1
3.0993171150574517,3.0669704475292727,$2
1.9047243860329954,1.8204763180045958,$1
2.610014954059978,2.9846370193793814,$2
2.1582803185921575,2.211860985964832,$1
3.1913849689179576,2.47496517946176,$2
2.7180376742039716,2.8080625721342276,$2
1.8409989402488658,2.0222948686818674,$1
1.5638828125576354,1.2877910803969461,$1
3.6474301898674844,3.2811938641747664,$2
2.0636420034047944,1.0767151732928015,$1
2.340962266802088,2.4259471655596396,$2
1.9529603383417327,1.8943006351147995,$1
2.409047139402608,2.3484242097125585,$2
2.5329920390422043,2.3721598947354297,$1
1.6879418904823973,1.3641788908195018,$1
2.4464247489418023,1.7831883037674712,$1
3.394082333527769,3.0590560709833903,$2
2.5453587951798005,3.113740910434053,$2
1.5310366008357712,1.6414879072028565,$1
2.743897781204029,1.9293264735811388,$1
2.4474258775685573,2.5002097025046077,$1
2.4825256297872267,1.8489784102406004,$1
1.9349804072886279,2.470229075717053,$1
1.5076397260530905,1.8804477447791124,$1
3.5246461102773727,3.4020685285516805,$2
2.2632846697106435,2.1243425760583956,$1
1.8087266426018889,1.327339107288531,$1
2.5540214066979217,3.195399294969313,$2
2.544700647877666,1.8976552662577728,$1
2.57006536044306,2.5957520361183684,$2
2.2235715759639585,2.1746934901616077,$1
2.00472210193504,2.100842064403791,$1
2.8812785238066474,3.1985164228684324,$2
2.0629657225276867,1.2336248622653523,$1
1.8766789610886303,1.8682078399186408,$1
2.1864264857243123,1.779136850682398,$1
1.4719441919329113,1.4538325616818226,$1
1.7714655257603185,1.4864494657183602,$1
2.2814014710202035,1.8320911825705233,$1
3.125596643352683,2.337782206138929,$2
2.6453892210989984,3.3678217874887997,$2
2.0693485700840486,2.731640542948215,$2
2.777146670361784,3.426611360952058,$2
2.4850587733896834,1.8243127173575946,$1
2.128331859745022,2.6261473237606845,$1
2.276077899213317,1.8236408458728648,$1
1.815841984664307,1.9097571048987638,$1
2.6524670728928323,2.6521581046170297,$2
2.9460746790795445,2.8396762366624175,$2
2.1280174313101154,1.65074830404919,$1
2.617633518354766,2.1511955686320396,$2
2.183954910426753,1.6668322337944907,$1
1.4114940787301222,2.117756430109864,$1
2.1730934552049295,2.3066223384163687,$2
2.5312296999636033,1.8071769070794652,$1
2.994544574512691,3.1045300524478425,$2
1.9175615842109017,1.6398508361379471,$1
2.020749615471673,2.5260642018181576,$2
2.5129289748834993,1.7393877278141012,$1
2.703286429093202,1.4031080555667885,$1
1.5336390323072013,1.849386460282444,$1
2.3862601400147554,2.393806691507241,$2
2.063335364123793,2.2909230461330155,$1
2.874715109906203,2.9172653761275646,$2
2.9309279177602097,2.863182306209352,$2
1.971676741203433,1.8051285695060082,$1
1.7102503668929026,2.0559138621526607,$1
2.098354963238135,2.30413747396231,$2
1.3965108829379769,2.3989246417444954,$1
2.8187911654930375,2.073631857214039,$2
2.2081292613529446,2.77610689496959,$1
2.8096693297686857,1.9481123145448431,$2
2.5586830989393006,2.849775321375506,$2
1.7508005127641757,2.528851457619412,$1
2.679482958985168,3.2078577895046445,$2
2.624739369603981,3.2868980094713085,$2
1.3849803510467373,2.2344473488243777,$1
2.2875423597064506,2.624038206327185,$1
2.976676737875461,2.294776444541294,$2
2.964629698837294,2.1717570528184593,$2
1.482498250165979,2.1223184359359037,$1
2.6160608449930542,3.3208598353799568,$2
1.9117787102505146,2.4042375072630904,$1
2.4465958483471253,2.551940072108354,$2
2.8450385285601754,2.4377713524770703,$2
2.510056649705824,2.346063780618378,$2
2.2474248667498777,2.439049892823093,$1
1.968162734830291,1.4431576578735827,$1
1.5889870929866667,1.499578125729758,$1
2.217108262218106,1.4893436003071692,$1
2.581041028900465,2.2646234790112176,$2
2.253880590181654,1.5562621940333465,$1
3.205672026000981,2.913816502852713,$2
2.045732994090831,2.534009123923031,$1
2.0169491535790716,2.3474972060157864,$1
2.316761878499305,2.3849649590406985,$2
1.1076343829169277,2.1527888967630746,$1
3.3953227380757713,2.519909507647365,$2
2.7255166271986377,1.9631997791869216,$1
1.6974302759618098,1.7720139514819322,$1
1.909890468899087,1.6865980900821231,$1
2.508523486651696,1.9416689639038631,$1
2.3732147290212726,2.5319277806496823,$2
2.2282277590501174,1.8352660548072597,$1
2.1935629125948486,1.7188570400552194,$1
2.778773888208599,1.7409886423820775,$1
2.575732860425095,3.229384320090233,$2
2.238788295470181,1.5743658653066872,$1
2.080550539332865,1.375938424648524,$1
3.2392932757306383,3.0826116945072246,$2
1.7048721105414644,2.6129081733940387,$1
2.830666758340695,2.164662017659218,$2
1.818635113739716,1.8809448936643014,$1
2.0602575670742684,2.80822618443765,$1
2.4954043163849695,2.565435234983954,$2
2.786740482885486,2.7667948818656507,$2
3.0980455225388193,2.4690530854950508,$2
1.751183262471444,1.2448994591248863,$1
2.6419726534804013,2.48278385307529,$2
2.032118146306897,2.5324527147350286,$2
3.4305021825415105,3.268832014605527,$2
1.381083119115314,1.9850515910842725,$1
2.066683543378276,2.062757965409847,$1
3.1243751741283408,2.56844860590709,$2
2.0485706018170804,1.9714297592797425,$1
2.1442048359073085,1.6824093631503867,$1
2.1641738119681087,1.4095802417186332,$1
1.678034804271742,1.7003991066837776,$1
1.9028367430102022,2.047830582131632,$1
2.7075444011880823,2.356003552882978,$2
1.6898118797388428,2.322120241039811,$1
2.1388325728351476,2.1794239586981465,$2
2.3076317615886643,2.3869069289544576,$1
1.9841200402190196,2.6268486960794735,$1
3.173996238320674,2.0521176127815997,$2
3.4617111238074316,2.535831214783688,$2
2.8514018934601646,2.7200912001638344,$2
1.8961768478342,1.6799285598480984,$1
1.1180158596827727,2.070307916734966,$1
1.7634327724274323,2.3044567715986144,$1
1.6555127262330627,2.1590114423716322,$1
2.820671279027809,3.6538632922105885,$2
2.149147128265615,1.529300159548358,$1
1.4898103956713227,2.0365419306247734,$1
1.7434526128367045,2.320738051877329,$1
1.9141268162932523,2.6168405919713145,$2
1.2764991047435692,1.8772183163859157,$1
2.1557027392061623,2.5682908223712864,$2
1.9201481532987963,2.6400372342756953,$2
2.386698804508769,2.355952499094751,$1
2.771447761793149,3.316863388357878,$2
2.5382033802894863,2.0883609099909894,$2
2.4015366062001897,2.7084830566979354,$2
2.327001747540578,2.820170266498676,$1
2.328074109491056,1.5594113383151054,$1
2.6357981301708246,2.057577755524572,$1
1.8207059274471438,1.4430676350127902,$1
2.781192075776193,2.0881315948112755,$2
2.622542025013578,2.034344187061526,$2
1.7471504923766756,2.622100137956973,$1
2.654548821672349,1.8570581773471717,$1
3.346591504090103,3.1778747608114477,$2
1.7183640973734915,1.9715117978850871,$1
1.7696111401449477,1.6156566514732462,$1
2.1800831566909418,1.7795436616786398,$1
1.571239454676504,2.8169519489992667,$1
2.846887973501826,3.1912605888886514,$2
2.1288014027997137,1.9780454254665802,$1
2.584749069102944,1.3440588444482293,$1
2.089128158759271,1.3416539551032725,$1
2.4022359165005436,2.5397515341190555,$1
1.8089747787437338,1.188076014313365,$1
2.3578271758999314,1.5966540823985387,$1
2.88834805285467,3.552843596214188,$2
2.3935649955103644,2.0510641110704206,$1
3.0618607442967063,2.1729254788289,$2
2.4625065221007314,1.8886739940541075,$1
1.551239432543987,1.7334910796041825,$1
3.4801704402306965,2.900230834353251,$2
1.4794760529360818,2.2673612677483423,$1
2.6171366973326937,1.8783932187529928,$1
2.1287868907421292,1.6254212251749278,$1
2.633496091192027,1.4930513853852967,$1
3.372992809692424,2.651693484132248,$2
2.301015370948166,2.5872062999306245,$2
2.384584140870485,2.528912532259259,$2
2.546245108719555,3.2218171949350616,$2
1.3935439844923492,2.3393228971350033,$1
1.54317734349402,2.1096833556570305,$1
2.756347045108373,2.3128090713145033,$2
2.4331931792559,3.166531868699277,$2
2.290059233164187,1.249382996168611,$1
2.221571236058275,1.8411423157494033,$1
2.104182500930054,1.407833133712334,$1
2.0221248509188925,1.7416571406278802,$1
2.8492485370864227,3.2447186366078906,$2
1.6489171490504972,1.6802964855417246,$1
2.203701167371297,1.8135797820406896,$2
3.2686424550080995,2.583851960875454,$2
2.278901844054011,2.1149953714331495,$1
2.420476996431784,1.9266841037772453,$1
2.0387070927915127,1.4085790497835826,$1
1.4531890805351966,2.0475283845456493,$1
1.9463514978058127,1.3760822896460212,$1
1.2713619879167548,1.8785851008295373,$1
1.7696853129244905,2.636177351596396,$1
2.227241019785793,1.7374681512866696,$1
1.7746191007670653,2.1615213112320673,$1
1.6943582698040849,1.5634770874591175,$1
1.3244523060643199,2.0494824168850236,$1
2.902569571744964,3.1850069614556356,$2
1.5915344260996656,1.8579513102985312,$1
3.148320864272449,2.845574790983645,$2
3.1906836184693765,3.055672066274082,$2
2.5075834415262777,2.040959766659337,$2
2.301860399041794,1.330233033113265,$1
2.544283546409135,1.7419999149092535,$1
2.719757122599228,3.086196714466014,$2
1.5401734085255026,2.382280291604731,$1
2.7708499233610437,2.2684102412305904,$2
2.7762652119889397,2.359601189118626,$2
1.9287231625162526,2.478127300494033,$1
2.9349582555856557,1.719352194770194,$1
2.0564184062135094,1.6086261766068166,$1
1.9085046386512794,2.5194395325685903,$2
1.3688442744724627,1.8951949903883958,$1
3.212318018418263,2.69649787464437,$2
1.9391226496041014,1.3486853382833186,$1
1.6083336427066397,1.5757000265344245,$1
1.6125654814169343,1.715152547608334,$1
1.897635480794262,2.046775420935838,$2
2.3825011615623017,2.021217214423665,$2
2.323616784410584,1.956861795480197,$1
2.837871711251406,1.9755028379822626,$1
1.3259536844125874,1.7327432156575306,$1
2.5851526377168255,2.6314566393325602,$2
3.226822232837306,2.1839644278297565,$2
2.7958858389042094,2.039201459944805,$2
1.754742085788361,1.9177443386563142,$1
3.176202197370168,3.076171573582708,$2
1.9430069806750816,2.0321326252275327,$1
2.26501851845361,1.585115932994613,$1
2.2092919788625585,2.527210329266867,$2
2.677159843625555,2.695647284064541,$2
2.4466634486229113,1.246071455025597,$1
3.261007610334339,3.00262812782363,$2
2.1407999306151835,3.1112291685682116,$2
1.5574282889890234,2.4101614806487417,$1
2.1714404005538803,3.2207854284640725,$2
2.7909838680877552,2.694607757588514,$2
3.1907672494168473,3.4417212839540734,$2
1.2901107435698855,2.474206007065013,$1
1.7094959795346965,2.379228905680848,$1
3.2168232971266475,2.3676459161310714,$2
3.2376001846297866,3.1686099063111897,$2
1.5568330925349694,1.9200744113155355,$1
1.5184295668507364,1.8403641972553486,$1
3.3314769339181627,2.662926890333429,$2
2.6788443059104248,2.103560299275984,$1
2.8621955299151858,2.6853897115586256,$2
1.7874158808481133,1.6925870353766737,$1
3.1390577531222643,2.8711455260245344,$2
1.2698493105364794,1.5112078209791124,$1
2.773361109424888,2.8124385504180283,$2
2.560141973079635,1.8934956015629278,$1
2.146563922566742,2.7376816447524446,$1
2.005698661008015,2.2231093473350017,$2
2.463158402722775,2.2793503879160237,$2
2.935288646136067,2.6557388571541085,$2
3.071027179486782,2.327506311275224,$2
1.7879079368698036,2.597427767690883,$1
2.647405875791047,2.0911200858299828,$1
1.9620845187050406,2.1498256760234415,$1
1.9217066062578247,2.2800432632827548,$1
2.055984031353608,2.006468985931714,$1
2.3043750308778845,1.7896738756375008,$1
2.4707066704963543,3.0834411217511857,$2
2.2154632225243374,2.714593016355135,$1
2.9821877884156933,2.604566161766646,$2
2.138729796423444,2.328849074508601,$1
1.4010870215828208,2.593110827487264,$1
2.078895581430814,2.2580761700403738,$2
2.350439206127546,1.236516236906079,$1
2.324787540417005,3.0726915338553598,$2
1.938299996623496,2.8176838048373587,$1
2.564173357464216,2.2435946048729107,$1
2.833722858716212,2.5707084264783453,$2
1.8881787749443335,2.5746330534143027,$1
1.8719714627739625,1.4734292528311455,$1
3.005981082874467,2.3390052087576843,$2
2.520818454536442,2.955253514213175,$2
2.972586396706778,2.910504583142144,$2
1.6541768515415889,2.137924305668472,$1
2.674561937032122,2.9328487632669886,$2
2.00923755214807,2.104863776531347,$1
3.6914810949036516,3.1770419795768836,$2
2.8667827872065232,2.0141593161051174,$1
1.9135538529535678,2.142242394048762,$1
3.1742828285002456,2.435567310374881,$2
1.7091189506905413,1.5454003919628234,$1
3.095012215491859,3.156000891249855,$2
2.461627038224359,2.022014262638394,$2
2.5646467655768435,2.443723866832036,$2
2.7561577006627846,2.7100387986783767,$2
2.6590487311353703,3.179747875798328,$2
1.9334737230743027,2.428743906175362,$2
3.0253472496200384,3.0481623239355846,$2
2.5734675919330865,1.7468461056467977,$1
2.804863439263876,2.7223461868800367,$2
2.371064006871433,2.6681001651392133,$1
2.2177029986762644,1.5632691036890345,$1
3.4351446960823138,2.864081329704695,$2
2.791004714984082,1.895776530947798,$1
3.1314299082321106,2.353469772784228,$2
2.8216614467557823,2.7561379012973806,$2
2.1080465345174284,1.5821470485142897,$1
2.570007640385439,2.5443230301381146,$2
2.930347762237857,2.094589598236526,$2
2.5885820507823523,3.43286027157483,$2
1.4284994598873602,2.166108756171057,$1
2.552534270193312,1.6881055585194749,$1
1.6066890770443432,1.3003785827868042,$1
2.467471357943248,2.4940886252396566,$2
3.1464323129227187,3.159132680388008,$2
1.6294139636158111,2.108131021450048,$1
2.6296057275189746,2.1858804906365648,$1
1.4891744208800606,1.9047158892739113,$1
1.8906065223600454,2.1036778812413806,$2
2.645993237709617,2.7848635594117366,$2
3.1420540372340575,2.4280570706906146,$2
2.2070931603324007,2.6272546040883915,$2
1.31590149916898,2.124335751523858,$1
2.8065078809602784,3.000538267428108,$2
2.0680886499126405,2.774129774851992,$2
3.1512112599694184,2.735869101757966,$2
2.8797493934863585,2.2020562256446095,$2
2.903585541723462,3.1343724103669857,$2
1.485003644630526,2.4819865858111214,$1
2.717028788715262,2.0099770319211174,$1
2.352953556207642,2.734217688530621,$2
1.2493828647932814,1.5982188251412943,$1
1.1668647395281972,1.9407705745201231,$1
2.555304904720842,2.7554227696226654,$2
1.9947014991644796,1.495736183327998,$1
1.7731139684215524,2.035945242615541,$1
2.603411063893329,1.6887904761819317,$1
2.549397026341472,1.9659829220932756,$1
2.1858029146290567,2.184233904579674,$1
2.070551789392614,2.340328876556721,$1
1.559404347868677,1.5402491871452706,$1
2.280073896870464,1.6517918296784262,$1
2.0789978312229405,1.727728910815769,$1
2.9218066297339584,2.8336592965304828,$2
1.62486507650612,2.249271868183694,$1
1.6198678588754178,1.8677859123696339,$1
2.2689141806661084,2.4605662634023453,$2
2.6314399936325517,2.3446600522951453,$2
2.48360853762146,2.0067004949690004,$2
2.417113473809769,1.7536109915546294,$1
2.4284215902467277,1.4392693163007952,$1
2.09424032701482,2.2669496668870357,$1
2.558494949471548,2.892905830215331,$2
2.1346450537775485,2.760139398651628,$1
2.755505714169615,1.7413029286587989,$1
2.784286467534085,2.7796226355399423,$2
2.3881026887591714,1.7244999240646541,$1
2.378465492974321,2.4774689728873023,$2
2.57927585821999,2.3190753109070905,$2
2.27928872813158,2.4588112675374854,$2
1.941081012150796,2.148452324594603,$1
2.3787824479379727,1.7306125635678216,$1
1.870391327144486,1.5559416670045079,$1
2.640680544888866,2.714796619177682,$2
1.7604259757851748,1.756975278302566,$1
2.37815774013482,1.745118493515917,$1
1.19303342707071,2.2238625577030993,$1
1.990952425655339,2.228135822395676,$1
2.2266108906073,1.9668135083033944,$1
2.843534102298734,2.5223229374110243,$2
3.06881119636925,2.2164353517822954,$2
1.7690160043259517,1.4568710641333094,$1
2.87652307764124,1.9627023796076049,$2
2.402877745359524,2.0394024039959358,$1
1.7403325744148812,1.4721539491029945,$1
2.5053890368175438,3.433264257532156,$2
1.8046207281611937,1.9491303089970802,$1
1.6768177304361853,2.6391756378634126,$1
2.2122675180835225,1.557677925165818,$1
2.473549530857788,1.8823166604422814,$1
3.541606609099126,3.0101818365342545,$2
1.5786736271572754,2.2978927441461092,$1
1.9977729784826925,1.2492810293754042,$1
1.7265275728674379,1.720034515884118,$1
3.1149682083531305,3.2798684536640197,$2
2.150987544471014,1.666936651269757,$1
2.110096783898987,1.9266906405747164,$2
1.3211021177515103,2.179600635502638,$1
1.4006138233830756,2.2796439271202598,$1
2.5628382919796957,1.8787620382319914,$1
2.809974324561928,2.7923816670943835,$2
3.1249792269357215,3.3859715858296813,$2
1.6080094319178828,2.4385847169590957,$1
2.0194325141426352,2.5102710799674,$2
3.0756734748953796,2.680891005178143,$2
1.755022808290766,1.4860427963738787,$1
2.53355953401888,1.8814870122294003,$1
1.5686557056003503,1.8653846987083933,$1
1.7388946728560672,1.9650076902614966,$1
1.9921583961808131,1.4446123096219943,$1
1.8451327845713517,1.1039320961350485,$1
2.7114275999394044,1.779218367370523,$1
1.6726755065111643,2.538700644210783,$1
1.885534075040659,1.4699753667451332,$1
2.7455497118672048,2.4115811919979944,$2
3.3930213603087997,3.67263443365509,$2
2.612106815964619,2.692752640183327,$2
1.368039516791042,1.92266648728331,$1
1.7580925834597783,2.092494278451771,$1
1.862325951918684,2.1987789255857706,$1
2.108162891591452,2.3185994436865167,$1
1.8824459487392509,1.5680289121239832,$1
2.5895000228483878,2.2670971298199727,$2
1.9631162486818787,1.7839867135734666,$1
1.39856263332925,2.0219554884746795,$1
2.6713715489660936,2.6957993373947486,$2
1.6846684502676779,1.7442488562787117,$1
1.8537810442121205,1.7147365154429306,$1
1.9417365102938988,2.733335081791426,$1
1.7865639413657874,2.362768358374543,$1
2.6963476007549647,2.2404422129447656,$2
2.8744624356338546,2.5122735921213577,$2
2.8697450606295027,2.914888400486726,$2
2.30659263400148,2.5669113536401387,$1
3.2506574454607806,3.2789866517766733,$2
2.780502008741128,1.5931174732368991,$1
2.363669925491325,1.6829076913548335,$1
1.4709080263948782,1.9456346154599435,$1
2.018014911773671,1.9474864955274929,$2
2.7708451154904603,2.5111487417715694,$2
1.8645541800282917,1.3822548967708703,$1
2.9980706949298144,2.4413229633365185,$2
2.576235211658975,1.7407218432254001,$1
2.47036441592721,3.234676979379012,$2
1.5803521523212416,1.6426638809436256,$1
2.929507912954236,2.9530395310719184,$2
2.949201673697146,2.5779327057571724,$2
2.163388200922638,2.194229604907872,$1
1.404376519515207,1.602717698783478,$1
1.814473972513928,1.5807928921201964,$1
2.0190197748521435,1.8990648314576197,$1
2.6223653341562003,2.4846349651233335,$2
2.334284878780686,2.308978653122238,$2
1.853856045572717,2.440828036202456,$2
2.966330886989552,2.6239298181935444,$2
1.9707433101799066,2.877400759206906,$2
1.2180497391436418,1.9407981190055934,$1
2.4172209777243028,2.5780943953410764,$2
2.9357329267544383,2.8450972412146114,$2
2.5782588886464053,2.1274837762076193,$1
2.52825327314489,2.048995802905176,$2
2.1609952213178607,2.8355858748034093,$1
2.231328530939791,1.6341451125320794,$1
2.0368056109443033,2.823289571479113,$2
2.7972735446219312,2.671817295380637,$2
1.6647040236594113,2.8088330396053385,$1
2.699878465041885,2.992749279172411,$2
2.3742869502591923,2.2593850065105103,$2
2.0257885123601103,1.9469740295950233,$1
3.50376445718887,2.750254516599057,$2
2.3223202274980403,3.47992390945435,$2
2.6482772600994666,2.048497716060227,$2
1.4442147630053526,2.1223453647344694,$1
2.8804764618790033,2.9789540520046556,$2
1.7098104298481442,2.8004716285669753,$1
3.5449132866069597,3.1463067352245124,$2
2.6961872761915906,2.3039284452039,$2
2.9160713711840924,2.395113057114501,$2
2.736127502928418,2.8907945333604648,$2
2.7163307260603564,3.038603003555119,$2
1.4179377611545874,1.5489344234234304,$1
2.2330221471537604,2.039715881190125,$2
2.711177176901466,3.5105246276121505,$2
1.9827768356015518,1.4790752972136345,$1
2.861844012706143,2.4248908644291625,$2
1.6023095787608999,2.3106496914726424,$1
2.8107857445529083,3.532567298007352,$2
1.9090514752861953,2.6279905485890342,$2
2.9061639553071874,2.0772904020703633,$1
3.248396911144468,2.8022155633969517,$2
2.5074012131965393,2.8788285738917563,$2
2.669003630862048,2.9869279433019305,$2
2.785115712582724,3.0073584489584593,$2
2.6330352545032474,3.2427834237530453,$2
2.212422752283402,2.6753131431623633,$1
2.2222702818804696,1.0806235470793468,$1
2.4152405514321695,3.274488865730075,$2
1.987317737926374,1.690119647775622,$1
3.2471367801815223,2.9906433026199597,$2
3.1714206508249374,2.2952400383691662,$2
2.5223911983746037,2.592319516890542,$2
1.9416119502388618,2.2802324847774322,$2
2.3014482754263144,2.1783820714554403,$2
1.6303108773636754,1.6566983520755885,$1
2.7342016924759305,2.4640891597572203,$2
3.7226713581555226,2.9836144328644307,$2
1.504026421786201,1.8828942624004052,$1
2.4777128779317827,3.1166739190722814,$2
1.9230461703300894,1.352526545901166,$1
1.9487211149251882,2.643728904720879,$2
2.2676145986050313,1.32842427713449,$1
2.849751452772724,3.2780445576746144,$2
1.7736125519016888,1.5253993322021087,$1
3.046830901858688,3.01022284236361,$2
1.978114627666544,1.5409872376507372,$1
2.7664002717440974,2.050498631165122,$1
2.1221940641202175,1.3676103002101536,$1
2.8140686897368363,2.142229061004283,$1
1.61148704960557,2.0147214844811034,$1
2.161216299857609,2.4999897016234884,$1
1.7209682816004757,1.1298856865776308,$1
2.5354608849498184,2.7420003662198056,$2
2.068190962359584,1.983745701030688,$1
1.232909271310073,1.9551615466216266,$1
2.9461074957665923,2.478259193566097,$2
2.5267713219369767,2.249221869576438,$1
1.6494065325473795,2.316911005345558,$1
3.1449007282674293,2.620086372553109,$2
1.4432489518912262,2.3855299039821043,$1
1.675473694938726,1.9159156678959977,$1
2.2243178746008607,2.6738686557604483,$1
2.3592173362118185,1.2370966558995655,$1
2.077402118477758,1.173368943406632,$1
3.074837647129306,2.574507113077966,$2
1.865186893286267,1.9572792047973198,$2
1.2922592423839896,1.5709240476724429,$1
2.0085647257678287,2.36861892388897,$1
2.7753761347012817,2.1919540875118573,$1
1.9726587332013334,2.7065987001006118,$2
3.0392341325997996,3.705969370215368,$2
2.494720165768821,2.473073736532786,$2
1.3809934540856494,2.4957681525630484,$1
2.555015291687787,2.2683233418413975,$1
2.529860719001853,2.93181913794296,$2
3.036361729213107,2.257676727578902,$2
2.78377105107476,3.025354904280727,$2
1.9187032917181324,2.284997886121344,$1
2.3634558874461464,2.1614076125157355,$1
1.4956971654301565,2.5944372002521723,$1
2.07036735071108,1.1778072713854892,$1
2.867322917404882,2.3680028413184093,$2
1.8455025879508347,1.7689376016268066,$1
3.6459912711435916,2.851654388110272,$2
1.2421427953239428,2.052387395397841,$1
2.487839827431392,2.455478295484955,$2
2.3037214474813505,1.5463562916716667,$1
3.062843665571461,2.3823558755635075,$2
2.740923979244383,2.4417568267302214,$2
3.3554071535356544,3.1367747290547543,$2
1.4731691241394451,1.7943464657834496,$1
1.2991544260272891,2.5151799415532494,$1
1.738375398294072,2.012077813399441,$2
2.475184059630664,1.9910153863673197,$2
1.7075740757785018,1.7853858544051915,$1
2.4315931936124957,2.478179698911911,$2
2.161488391220546,2.9606340690743127,$2
2.122923935716121,1.5262313254329485,$1
1.7631278880802081,2.5955646042099634,$1
2.456453206857664,1.4513743294824821,$1
1.8982901179592448,1.371256021919628,$1
2.546636431131711,2.0343276821465572,$1
1.414329872179746,2.085479717371955,$1
2.179414730550797,2.176396482190083,$2
2.896493395447044,3.0618243618192666,$2
1.840012450037748,1.200344604214657,$1
2.659102100060956,1.6430086972835622,$1
2.547333261710812,1.4197954023082726,$1
1.8483883319439731,2.6227579842069892,$1
2.147703441691826,2.041142081860979,$1
2.9318253075134013,2.897120438634615,$2
2.7403552828114677,2.002699963460284,$1
1.654277497252935,1.6091463311143717,$1
1.7401894263330242,2.1204874735557766,$1
1.7110531162621334,1.8062541401668175,$1
1.3822104481772923,1.7805643994119502,$1
3.0682879015554168,2.5281359852220264,$2
2.3451586481720943,2.8581336282908607,$2
2.709200181927299,2.2405107663662305,$2
1.0263860452607354,1.9712180195298645,$1
3.40947451402694,2.9563128043339235,$2
1.2738439487635245,1.5177322830938722,$1
2.7933230609254545,1.647753282864537,$1
2.3784001135717094,1.8694413383605069,$1
2.7503771220843354,3.4656337169084916,$2
1.9005200419849544,2.2727014784382424,$1
3.009985921181244,2.1247858767908454,$2
2.139033067926297,1.446901710834062,$1
2.1576395596672073,1.1340909889552142,$1
2.358982380988367,2.5736873859221454,$2
2.9916903132308748,2.7232939695750016,$2
1.7537556564218004,2.6698704151437838,$1
3.495071218337935,2.7453806860142995,$2
2.3038495834518438,1.5233492923974756,$1
3.370464241870208,3.0556750037943523,$2
2.9425090258889375,3.2339047135402597,$2
1.8507048216930666,2.329701292925285,$2
3.4675842114451285,2.941984975908578,$2
2.5908860303386536,3.308842966778082,$2
2.6684150423542685,2.9675688093969086,$2
2.7763963484674594,2.366113052200076,$2
3.1271286618565375,2.8092418459306714,$2
2.0379592164770766,1.388961866570445,$1
1.6039393963154336,1.976939687443029,$1
1.6622065957813148,2.418514529608479,$1
2.2747744874256,1.614037289243242,$1
2.932784917638176,2.5025860195188097,$2
1.7325307120031919,1.4648280214724196,$1
2.8770119469495095,2.110378873948726,$1
3.027696453366304,3.0413549929410433,$2
1.5473694441895924,1.8804955402514412,$1
2.427140064913338,2.0633710833942653,$1
3.383673573753078,3.4264641442901356,$2
2.5821080018030287,2.9506052722627176,$2
1.568137143577788,2.19939102625725,$1
2.4044813542594365,3.281093952482317,$2
1.751296487827817,2.693170163288002,$1
3.1098925893255913,2.5071202480193335,$2
2.955657981644959,2.785053945918883,$2
2.1532824356066538,1.5858756236634586,$1
1.6059692237153045,2.2249393463461677,$1
2.691488181859363,1.9090418191858183,$1
1.4905056595070354,2.0396726717431113,$1
3.450506068557928,2.7862115787092767,$2
1.5674102446594718,1.5822654761635613,$1
2.4777403061568535,2.987985637231593,$2
2.05579684962768,1.1094444237897394,$1
2.5070421097400954,2.1569182168712766,$2
2.5194805571069603,2.9712345306024943,$2
2.0036011673784024,1.5148145960508619,$1
1.4452908488907923,1.8403814063994517,$1
1.7409262630923839,2.1588284573389984,$1
2.3167687484721897,2.740840947757386,$2
3.0625741958068877,2.64501172023879,$2
1.2687542559368914,1.9866022403229466,$1
2.661776458447207,1.8760754875962715,$1
3.4683396726075477,3.5422739253696847,$2
2.7928100628052164,1.9520360134519343,$1
2.540378293254111,2.4267047943499875,$2
2.744116894087698,2.585163063301248,$2
1.941114616135089,2.5758122683618314,$1
